344,34 (33),May 15,HOU,,CHC,L,1-2,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,P
345,37 (2),May 18,HOU,,PIT,W,4-2,7-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,P
346,39 (1),May 21,HOU,@,STL,L,4-7,11-GF(11),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,3,,,,P
347,43 (3),May 25,HOU,@,PIT,L,3-4,7-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,P
348,45 (1),May 28,HOU,@,CHC,L,7-14,6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,P
349,48 (2),May 31,HOU,,STL,L,7-9,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,5,,,,P
350,65 (16),Jun 17 (2),HOU,@,ATL,L,5-6,GS-6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,1.000,1.500,9,.53,0.002,0.40,P
351,69 (3),Jun 21,HOU,,CIN,W,3-1,1-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.500,.750,9,1.02,-0.048,-0.33,P
352,74 (4),Jun 27,HOU,,LAD,L,0-4,GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.167,.167,.333,.500,9,.99,-0.050,-0.33,P
353,78 (3),Jul 1 (1),HOU,@,NYM,L,2-3,GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.111,.111,.222,.333,9,1.93,-0.170,-1.30,P
354,83 (4),Jul 5,HOU,,MON,L,3-4,GS-8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.100,.182,.200,.382,9,.99,0.024,0.23,P
355,92 (8),Jul 18,HOU,@,MON,W,6-1,GS-7,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.091,.231,.182,.413,9,.26,0.004,0.23,P
356,97 (4),Jul 23,HOU,,PHI,W,7-6,GS-7,3,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.214,.313,.357,.670,9,.20,0.015,0.23,P
357,103 (5),Jul 30,HOU,@,LAD,W,14-6,GS-5,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.267,.353,.400,.753,9,.99,-0.004,-0.05,P
358,112 (8),Aug 9,HOU,,SFG,W,3-2,GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.333,.375,.708,9,1.81,-0.044,-0.39,P
359,117 (4),Aug 14,HOU,,SDP,L,1-6,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.235,.316,.353,.669,9,.48,-0.012,-0.08,P
360,125 (7),Aug 22,HOU,@,CHC,W,9-7,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.235,.316,.353,.669,9,,,,P
361,126,Aug 23,HOU,@,CHC,L,3-9,7-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.235,.316,.353,.669,3,,,,P
362,132 (5),Aug 30,HOU,,CHC,W,7-4,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.211,.286,.316,.602,9,1.34,-0.068,-0.52,P
363,138 (5),Sep 6,HOU,,CIN,L,3-10,6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.211,.286,.316,.602,9,,,,P
364,155 (16),Sep 24,HOU,@,SDP,L,0-3,5-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.211,.286,.316,.602,9,,,,P
365,158 (2),Sep 28,HOU,@,ATL,L,3-4,14-15,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.211,.286,.316,.602,7,,,,P
366,160 (1),Sep 30,HOU,,SDP,L,1-5,7-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.211,.286,.316,.602,9,,,,P
