49 (48),May 23,LAD,@,PHI,W,2-0,CG,35,9.0,0,0,0,0,0,SS
50,May 24,LAD,@,PHI,L,3-5,CG,33,8.0,1,1,0,2,0,SS
51,May 25,LAD,@,PHI,W,6-0,CG,30,9.0,2,3,0,5,0,SS
52,May 26,LAD,,CIN,W,4-3,CG,35,9.0,0,1,0,1,0,SS
53,May 27,LAD,,CIN,W,6-3,GF,8,2.0,0,0,0,0,0,SS
59 (5),Jun 2,LAD,,CHW,W,5-2,GF,7,2.0,0,0,0,0,0,SS
88 (28),Jul 3,LAD,@,COL,W,3-2,GF,9,2.0,0,1,0,1,0,SS
89,Jul 4,LAD,@,COL,W,9-0,GF,17,5.0,2,3,0,5,1,SS
127 (37),Aug 19,LAD,,SDP,W,8-6,CG,40,9.0,0,4,0,4,1,SS
128,Aug 20,LAD,,SDP,L,1-4,CG,39,9.0,1,2,1,4,1,SS
130 (1),Aug 22,LAD,,NYM,W,6-2,CG,32,9.0,2,2,0,4,2,SS
131,Aug 23,LAD,,NYM,W,7-4,CG,39,9.0,2,2,0,4,1,SS
147 (15),Sep 12,LAD,@,SFG,L,0-9,GF,4,1.0,0,0,0,0,0,SS
148,Sep 13,LAD,@,SFG,W,17-0,GF,14,4.0,1,0,1,2,0,SS
150 (1),Sep 15,LAD,@,COL,W,11-3,GF,4,1.0,0,0,1,1,0,SS
152 (1),Sep 17,LAD,@,COL,L,2-16,GF,15,3.0,0,2,0,2,0,SS
154 (1),Sep 19,LAD,@,CHC,W,14-5,GF,16,4.0,1,2,0,3,0,SS
157 (2),Sep 22,LAD,,SFG,L,2-5,GF,15,3.0,1,1,0,2,0,SS
160 (2),Sep 26,LAD,,COL,W,7-4,GF,7,2.0,0,1,0,1,0,SS
161,Sep 27,LAD,,COL,W,6-5,GF,29,7.0,1,0,0,1,0,SS
162,Sep 28,LAD,,COL,W,10-5,CG,37,9.0,0,1,0,1,0,SS
