33 (32),May 11,CIN,,SDP,L,2-7,GF,5,1.0,0,1,0,1,0,2B
35 (1),May 13,CIN,@,PHI,L,2-12,GF,5,1.0,0,1,0,1,0,SS
41 (5),May 20,CIN,,CLE,W,2-1,CG,38,9.0,2,1,0,3,0,2B
42,May 21,CIN,,CLE,L,3-5,CG,36,9.0,3,4,0,7,1,2B
43,May 22,CIN,,CLE,L,2-9,GS,30,7.0,1,3,0,4,0,2B
44,May 23,CIN,,WSN,W,5-3,CG,36,9.0,1,5,0,6,0,2B
45,May 24,CIN,,WSN,W,4-3,GF,28,7.0,2,5,0,7,2,PH 2B
46,May 25,CIN,,WSN,W,12-3,CG,36,9.0,1,5,0,6,2,2B
47,May 26,CIN,,PIT,L,4-8,CG,45,9.0,1,4,0,5,1,2B
74 (26),Jun 25,CIN,@,CLE,L,7-12,GF,10,2.0,0,1,0,1,0,PH 2B
