1,3 (2),Apr 8,SDP,,LAD,L,2-5,CG,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.500,.667,1.000,1.667,8,.98,0.097,0.75,SS
2,4,Apr 9,SDP,,LAD,W,4-3,8-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.500,.667,1.000,1.667,6,,0.000,0.00,PR SS
3,6 (1),Apr 11,SDP,,SFG,W,6-3,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.333,.400,.733,8,.56,-0.042,-0.76,SS
4,8 (1),Apr 13,SDP,@,NYM,W,6-5,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.286,.333,.619,9,1.37,-0.032,-0.35,PH
5,10 (1),Apr 16,SDP,@,NYM,W,6-5,CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.200,.273,.300,.573,8,.77,0.018,-0.01,SS
6,13 (2),Apr 19,SDP,@,PHI,L,4-5,GS-6,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.308,.357,.385,.742,8,.65,0.052,0.50,SS
7,66 (52),Jun 19,SDP,,OAK,L,5-7,CG,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.278,.316,.333,.649,9,1.12,-0.060,-0.50,SS
8,67,Jun 20,SDP,,OAK,L,3-6,CG,3,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,.333,.364,.476,.840,9,1.35,0.156,1.20,SS
9,68,Jun 21,SDP,,OAK,W,4-1,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.292,.320,.417,.737,9,.50,-0.037,-0.45,SS
10,69,Jun 23,SDP,@,SEA,W,9-7,CG,4,3,2,2,0,0,0,2,1,0,1,0,0,0,0,0,2,0,.333,.379,.444,.824,9,.73,0.113,2.08,SS
11,70,Jun 24,SDP,@,SEA,L,3-4,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.375,.433,.808,9,1.75,-0.057,-0.26,SS
12,71,Jun 25,SDP,@,SEA,L,3-9,CG,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.324,.378,.412,.790,1,.82,0.070,0.34,SS
13,72,Jun 26,SDP,@,TEX,L,2-12,CG,4,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.306,.390,.389,.779,9,.41,-0.027,0.32,SS
14,73,Jun 27,SDP,@,TEX,W,7-3,CG,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,.325,.400,.425,.825,9,.72,0.068,0.50,SS
15,74,Jun 28,SDP,@,TEX,W,2-0,CG,4,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,.318,.388,.455,.842,2,.73,0.026,0.06,SS
16,75,Jun 29,SDP,,HOU,L,1-3,CG,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.319,.385,.468,.853,8,1.16,-0.021,-0.02,SS
