882,1,Apr 9,SEA,@,CAL,W,7-4,CG,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,3,.36,-0.032,-0.42,DH
883,2,Apr 10,SEA,@,CAL,L,0-7,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.125,.222,.125,.347,3,.50,0.011,-0.28,DH
884,3,Apr 11,SEA,@,CAL,L,0-1,CG,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.100,.250,.100,.350,3,.90,-0.045,-0.25,DH
885,4,Apr 13,SEA,,OAK,L,7-15,CG,4,4,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.286,.375,.571,.946,3,.10,0.046,1.83,DH
886,5,Apr 14,SEA,,OAK,L,2-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.278,.350,.500,.850,3,.73,-0.055,-0.57,DH
887,6,Apr 15,SEA,,OAK,L,0-3,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.286,.375,.476,.851,3,1.26,0.062,0.42,DH
888,7,Apr 16,SEA,,MIN,W,6-3,CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.280,.357,.440,.797,3,.63,-0.045,-0.78,DH
889,8,Apr 17,SEA,,MIN,L,5-6,CG,4,4,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,.310,.375,.517,.892,3,1.13,0.104,0.76,DH
890,9,Apr 18,SEA,,MIN,L,3-4,GS-8,4,3,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,.313,.389,.531,.920,3,1.84,0.201,0.87,DH
891,10,Apr 19,SEA,@,OAK,L,2-5,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.286,.375,.486,.861,3,.76,-0.025,-0.45,1B
892,11,Apr 20,SEA,@,OAK,W,6-1,GS-8,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.282,.364,.462,.825,3,.64,-0.047,-0.55,1B
893,12,Apr 21,SEA,@,OAK,L,6-7,CG(11),5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.279,.367,.442,.809,3,.66,0.095,0.77,DH
894,13,Apr 22,SEA,@,OAK,W,5-2,CG,5,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,.261,.370,.413,.783,3,.63,0.017,-0.11,DH
895,14,Apr 24,SEA,@,NYY,L,2-6,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.245,.362,.388,.750,3,.55,-0.034,-1.02,DH
896,15,Apr 25,SEA,@,NYY,W,5-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.245,.355,.377,.732,3,.50,0.007,-0.40,DH
897,16,Apr 26,SEA,@,NYY,W,6-2,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,.236,.364,.364,.727,3,.32,0.035,1.37,DH
898,17,Apr 27,SEA,@,BAL,W,4-3,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.237,.357,.356,.713,3,.74,-0.033,-0.39,DH
899,18,Apr 28,SEA,@,BAL,W,4-3,GS-9,5,2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,.246,.387,.361,.747,3,1.63,0.083,0.71,1B
900,19,Apr 29,SEA,@,BAL,L,4-5,CG,5,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.262,.400,.369,.769,3,1.10,0.167,1.25,DH
901,20,Apr 30,SEA,@,BOS,L,0-11,CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.265,.405,.368,.772,3,.65,0.013,0.21,DH
902,24 (3),May 4,SEA,,BAL,L,8-9,CG,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,.260,.393,.397,.791,3,2.00,-0.128,-0.79,1B
903,25,May 5,SEA,,BAL,W,5-2,CG,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.273,.398,.403,.800,3,.57,0.082,0.51,1B
904,26,May 6,SEA,,BAL,W,5-4,CG,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.272,.398,.395,.793,3,.88,0.054,0.01,1B
905,27,May 7,SEA,,BOS,L,4-5,CG,5,5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.291,.408,.419,.826,3,.99,0.059,0.78,1B
906,28,May 8,SEA,,BOS,W,2-1,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.292,.411,.416,.827,3,2.06,0.118,0.84,1B
907,29,May 9,SEA,,BOS,L,1-4,CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.301,.414,.452,.866,3,.55,0.057,0.87,1B
908,30,May 10,SEA,,CAL,W,5-2,CG,5,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.313,.431,.458,.889,3,.62,0.093,0.35,1B
909,31,May 11,SEA,,NYY,L,5-8,CG,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.303,.430,.444,.874,3,1.62,-0.112,-0.36,1B
910,32,May 12,SEA,,NYY,L,1-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.301,.424,.437,.861,3,1.18,-0.049,-0.35,1B
911,33,May 13,SEA,,NYY,W,10-5,CG,5,5,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.315,.431,.472,.903,3,.62,0.088,2.49,1B
912,34,May 15,SEA,@,TOR,W,4-3,CG(10),5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.327,.437,.478,.915,3,.85,0.018,0.37,1B
913,35,May 16,SEA,@,TOR,W,4-2,CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.439,.479,.917,3,1.05,0.070,0.58,1B
914,36,May 17,SEA,@,TOR,W,14-6,GS-8,4,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.336,.448,.479,.927,3,.47,0.021,0.58,1B
915,37,May 18,SEA,@,CLE,L,0-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.442,.472,.914,3,.84,0.012,-0.14,1B
916,38,May 19,SEA,@,CLE,L,3-4,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.331,.437,.465,.902,3,1.11,-0.018,-0.09,1B
917,39,May 20,SEA,@,CLE,W,8-7,CG(10),5,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.336,.442,.466,.908,3,1.04,0.155,0.96,1B
918,40,May 21,SEA,@,MIL,W,9-4,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.331,.435,.456,.891,3,1.44,0.020,-0.16,1B
919,41,May 22,SEA,@,MIL,L,2-3,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.321,.424,.443,.867,3,1.73,-0.148,-1.13,1B
920,42,May 23,SEA,,CLE,W,4-1,CG,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.326,.426,.465,.891,3,.75,0.078,1.27,1B
921,43,May 24,SEA,,CLE,L,3-5,CG,5,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.318,.420,.453,.872,3,1.79,-0.092,-0.36,1B
922,44,May 25,SEA,,TOR,L,1-3,CG(11),5,4,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,.316,.419,.454,.873,3,1.08,-0.010,-0.34,1B
923,45,May 26,SEA,,TOR,L,4-11,CG,5,2,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,.318,.424,.455,.878,3,.87,0.134,0.54,1B
924,46,May 27,SEA,,TOR,L,1-5,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.316,.420,.449,.870,3,1.35,-0.090,-0.85,1B
925,47,May 28,SEA,,MIL,W,4-3,CG,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.327,.427,.457,.884,3,.71,0.066,0.21,1B
926,48,May 29,SEA,,MIL,L,3-5,CG,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.321,.423,.448,.872,3,1.15,0.092,0.64,1B
927,49,May 30,SEA,,MIL,W,2-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.415,.438,.853,3,.82,-0.086,-0.92,1B
928,50,Jun 1,SEA,,DET,L,7-9,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.305,.405,.425,.830,3,1.36,-0.182,-1.55,1B
929,51,Jun 2,SEA,,DET,W,2-0,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.305,.407,.424,.830,3,.88,0.008,0.05,1B
930,52,Jun 3,SEA,,DET,L,0-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.298,.399,.414,.813,3,1.95,-0.184,-1.02,1B
931,53,Jun 5,SEA,@,CHW,W,10-6,CG,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.297,.399,.411,.810,3,.50,0.078,0.47,1B
932,54,Jun 6,SEA,@,CHW,L,0-5,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.296,.396,.407,.804,3,.26,-0.025,-0.35,1B
933,55,Jun 7,SEA,@,CHW,W,2-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.290,.389,.399,.788,3,.85,-0.089,-0.82,1B
934,57 (1),Jun 8 (2),SEA,@,DET,L,3-6,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.286,.387,.393,.780,3,1.67,-0.148,-1.11,1B
935,58,Jun 9,SEA,@,DET,W,5-2,CG,5,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.294,.391,.403,.794,3,.92,0.154,1.81,1B
936,59,Jun 10,SEA,@,DET,L,3-4,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.288,.385,.395,.780,3,1.19,-0.127,-1.10,1B
937,60,Jun 11,SEA,,CHW,L,1-3,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.284,.383,.389,.772,3,.84,-0.036,-0.31,1B
938,61,Jun 12,SEA,,CHW,W,5-2,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.283,.381,.387,.767,4,.94,0.027,-0.29,1B
939,62,Jun 13,SEA,,CHW,L,2-11,GS-8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.279,.376,.381,.757,4,.98,-0.074,-0.81,1B
940,63,Jun 14,SEA,,TEX,W,5-4,GS-8,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.280,.378,.381,.759,3,1.71,0.084,-0.10,1B
941,64,Jun 15,SEA,,TEX,L,3-4,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.279,.376,.378,.754,3,1.34,-0.018,0.16,1B
942,65,Jun 16,SEA,,TEX,W,5-0,GS-8,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.277,.378,.375,.753,3,.94,-0.047,-0.23,1B
943,66,Jun 17,SEA,,TEX,W,6-3,CG,4,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.279,.383,.376,.760,3,.47,0.082,1.35,DH
944,67,Jun 18,SEA,@,KCR,L,2-6,CG,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.278,.384,.374,.758,3,1.44,-0.024,0.04,DH
945,68,Jun 19,SEA,@,KCR,L,1-2,GS-9,5,4,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,.282,.388,.380,.768,3,1.37,-0.009,-0.47,1B
946,69,Jun 20,SEA,@,KCR,W,3-2,CG,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.278,.382,.376,.758,3,1.25,-0.042,-0.37,1B
947,70,Jun 22,SEA,@,TEX,L,2-5,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.278,.380,.373,.754,3,.71,-0.037,-0.52,1B
948,71,Jun 23,SEA,@,TEX,W,8-6,GS-6,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.287,.387,.381,.768,4,1.23,0.187,2.27,DH
