495,1,Apr 4,BOS,,DET,W,9-8,8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,8,3.92,-0.125,-0.67,PH C
496,3 (1),Apr 7,BOS,,DET,W,9-6,GS-7,4,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,.500,.600,.750,1.350,8,.59,0.080,1.38,C
497,5 (1),Apr 9,BOS,@,CHW,L,5-6,9-9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.600,.667,.800,1.467,9,1.06,0.053,0.28,PH
498,6,Apr 10,BOS,@,CHW,L,0-8,GS-7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.375,.444,.500,.944,6,.92,-0.052,-0.79,C
499,7,Apr 11,BOS,@,KCR,W,8-5,8-GF(10),2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.300,.364,.400,.764,9,.33,-0.017,-0.97,C
500,10 (2),Apr 15,BOS,,CHW,W,5-3,CG,4,4,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,.357,.400,.571,.971,8,.56,-0.002,0.31,C
501,11,Apr 17,BOS,,CHW,L,4-7,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.375,.533,.908,9,.64,-0.017,-0.20,PH
502,12,Apr 18,BOS,,CHW,L,1-12,9-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.333,.412,.533,.945,4,.00,0.000,0.22,PH
503,13,Apr 19,BOS,,OAK,W,13-5,CG,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.316,.409,.474,.883,6,.54,0.069,0.36,DH
504,15 (1),Apr 21,BOS,,OAK,W,6-5,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.273,.385,.409,.794,6,1.81,-0.250,-1.49,DH
505,17 (1),Apr 23,BOS,,CAL,W,5-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.231,.333,.346,.679,6,.70,-0.077,-1.18,DH
506,20 (2),Apr 26,BOS,@,SEA,L,3-4,GS-8,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.276,.364,.379,.743,8,1.00,0.164,1.18,C
507,22 (1),Apr 28,BOS,@,OAK,W,4-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.242,.324,.333,.658,8,.46,-0.052,-0.84,C
508,24 (1),Apr 30,BOS,@,CAL,W,4-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.216,.293,.297,.590,8,.71,-0.060,-1.03,C
509,27 (2),May 4,BOS,,SEA,W,4-2,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.244,.311,.317,.628,8,.77,-0.016,-0.12,C
510,29 (1),May 7,BOS,@,NYY,L,5-6,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.222,.286,.289,.575,8,.86,-0.089,-0.81,C
511,30,May 8,BOS,@,NYY,L,4-8,8-8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.239,.300,.304,.604,2,.69,0.036,0.67,PH
512,31,May 9,BOS,,MIL,L,4-7,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.234,.294,.298,.592,8,.24,-0.007,-0.13,PH
513,32,May 10,BOS,,MIL,L,5-9,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.216,.273,.275,.547,8,.43,-0.047,-0.89,C
514,34 (1),May 12,BOS,,MIL,W,3-1,GS-8,3,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,.208,.259,.264,.523,7,1.13,0.084,0.81,C
515,36 (1),May 14,BOS,,TOR,W,11-2,CG,4,4,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,.211,.258,.263,.521,7,.71,0.013,0.24,C
